<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
175_3_251980590_atp8	0.057	No mitochondrial presequence	19(MPP)	0.158	86-90,94-98	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
176_3_251980590_atp8	0.194	No mitochondrial presequence	25(MPP)	0.240	49-53,87-91,92-96	13-22-high	-	-	-	23-28	-	-	-	-	-	-	-	-	-	-	
177_3_251980590_atp8	0.241	No mitochondrial presequence	27(MPP)	0.148	37-41,73-77,76-80,79-83	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
178_3_251980590_atp8	0.031	No mitochondrial presequence	13(MPP)	0.077	6-10,29-33,65-69	9-19-high	-	-	-	-	6-11	-	-	-	-	-	-	-	-	-	
179_3_251980590_atp8	0.145	No mitochondrial presequence	64(MPP)	0.141	18-22,29-33	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
180_3_251980590_atp8	0.115	No mitochondrial presequence	41(MPP)	0.220	7-11,85-89,90-94	7-16-high	-	-	-	-	7-12	-	-	-	-	-	-	-	-	-	
181_3_251980590_atp8	0.016	No mitochondrial presequence	29(MPP)	0.034	17-21,67-71,71-75,93-97	12-21-low	-	-	-	-	-	-	-	-	-	-	-	16-21	-	-	
182_3_251980590_atp8	0.038	No mitochondrial presequence	90(MPP)	0.122	38-42,87-91,92-96	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
183_3_251980590_atp8	0.009	No mitochondrial presequence	19(MPP)	0.158		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
184_3_251980590_atp8	0.077	No mitochondrial presequence	67(MPP)	0.104	86-90	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
185_3_251980590_atp8	0.046	No mitochondrial presequence	61(MPP), 62(Icp55)	0.148	39-43,44-48,53-57,62-66	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
186_3_251980590_atp8	0.037	No mitochondrial presequence	16(MPP)	0.000	23-27,83-87	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
187_3_251980590_atp8	0.041	No mitochondrial presequence	25(MPP)	0.120		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
188_3_251980590_atp8	0.038	No mitochondrial presequence	57(MPP)	0.053	54-58	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
189_3_251980590_atp8	0.137	No mitochondrial presequence	61(MPP)	0.115	52-56,66-70,80-84	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
190_3_251980590_atp8	0.074	No mitochondrial presequence	15(MPP)	0.067	24-28,35-39,64-68,95-99	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
191_3_251980590_atp8	0.075	No mitochondrial presequence	52(MPP)	0.077	93-97	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
192_3_251980590_atp8	0.027	No mitochondrial presequence	23(MPP)	0.000		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
193_3_251980590_atp8	0.011	No mitochondrial presequence	12(MPP)	-0.083	59-63,62-66	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
194_3_251980590_atp8	0.019	No mitochondrial presequence	92(MPP)	0.109	39-43,45-49,89-93,94-98	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
195_3_251980590_atp8	0.053	No mitochondrial presequence	65(MPP)	0.154	62-66	16-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
196_3_251980590_atp8	0.014	No mitochondrial presequence	11(MPP)	0.182	37-41,89-93,94-98	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
197_3_251980590_atp8	0.262	No mitochondrial presequence	24(MPP)	0.167		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
198_3_251980590_atp8	0.014	No mitochondrial presequence	80(MPP)	0.138	36-40,64-68	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
199_3_251980590_atp8	0.517	Possessing mitochondrial presequence	6(MPP)	0.167	3-7,26-30	7-16-high	-	-	-	-	-	-	-	-	-	-	-	2-7,25-30	-	-	
200_3_251980590_atp8	0.053	No mitochondrial presequence	32(MPP)	0.094	16-20,83-87,88-92	2-13-low	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
001_4_435011497_atp8	0.593	Possessing mitochondrial presequence	31(MPP)	0.194	13-17,18-22,28-32,79-83,84-88	8-17-low	-	-	-	-	-	-	23-28	-	-	22-27	-	12-17,17-22	-	-	
002_4_435011497_atp8	0.726	Possessing mitochondrial presequence	37(MPP), 38(Icp55)	0.243	6-10,27-31,86-90,90-94,95-99	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
003_4_435011497_atp8	0.593	Possessing mitochondrial presequence	29(MPP), 37(Oct1)	0.207	8-12,55-59	10-20-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
004_4_435011497_atp8	0.319	No mitochondrial presequence	39(MPP)	0.231	4-8,53-57,56-60,79-83,87-91	1-10-low	-	-	-	-	-	-	-	-	-	-	-	3-8	4-9	-	
005_4_435011497_atp8	0.851	Possessing mitochondrial presequence	19(MPP)	0.211	4-8,38-42,70-74	2-11-high	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
006_4_435011497_atp8	0.425	Possessing mitochondrial presequence	58(MPP)	0.224	21-25,25-29,59-63	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
007_4_435011497_atp8	0.114	No mitochondrial presequence	46(MPP)	0.239	31-35,84-88,89-93	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
008_4_435011497_atp8	0.301	No mitochondrial presequence	58(MPP)	0.224	18-22,23-27,48-52,94-98	12-22-high	-	-	-	-	-	-	-	-	21-26	-	-	-	-	-	
009_4_435011497_atp8	0.597	Possessing mitochondrial presequence	26(MPP)	0.231	20-24,49-53,67-71,70-74	16-25-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
010_4_435011497_atp8	0.117	No mitochondrial presequence	22(MPP)	0.227	49-53,52-56,56-60,60-64,67-71,71-75,75-79,95-99	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
011_4_435011497_atp8	0.295	No mitochondrial presequence	65(MPP)	0.246	16-20,25-29,40-44,43-47,67-71,71-75	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
012_4_435011497_atp8	0.287	No mitochondrial presequence	41(MPP)	0.244	78-82,90-94	11-20-high	-	16-21	-	-	-	-	-	-	-	-	-	-	-	-	
013_4_435011497_atp8	0.287	No mitochondrial presequence	79(MPP)	0.139	29-33,76-80,81-85	16-25-high	-	-	-	-	-	8-13	18-23	-	-	7-12	-	-	-	-	
014_4_435011497_atp8	0.524	Possessing mitochondrial presequence	54(MPP)	0.241	16-20,51-55,94-98	14-23-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
015_4_435011497_atp8	0.407	Possessing mitochondrial presequence	45(MPP)	0.267	17-21,68-72,82-86,89-93,94-98	21-30-high	-	24-29	-	-	-	22-27	-	-	-	21-26	-	16-21	-	-	
016_4_435011497_atp8	0.392	Possessing mitochondrial presequence	24(MPP)	0.250	27-31,66-70	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
017_4_435011497_atp8	0.565	Possessing mitochondrial presequence	22(MPP)	0.227	10-14,45-49,59-63,69-73	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
018_4_435011497_atp8	0.667	Possessing mitochondrial presequence	50(MPP), 51(Icp55)	0.240	31-35,61-65,90-94	21-30-high	-	-	-	-	-	-	-	5-10	-	-	-	-	-	25-30	
019_4_435011497_atp8	0.208	No mitochondrial presequence	54(MPP)	0.241	39-43,59-63,64-68	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
020_4_435011497_atp8	0.122	No mitochondrial presequence	37(MPP), 38(Icp55)	0.216	4-8,7-11,10-14,61-65,95-99	5-14-high	-	-	-	-	7-12	-	-	-	2-7	-	1-6	-	-	-	
021_4_435011497_atp8	0.735	Possessing mitochondrial presequence	17(MPP)	0.235	11-15,31-35,54-58,86-90,91-95,95-99	9-18-high	-	-	-	-	11-16	14-19	-	-	-	-	-	-	-	-	
022_4_435011497_atp8	0.485	Possessing mitochondrial presequence	28(MPP), 29(Icp55)	0.214	22-26	20-29-high	-	-	-	-	-	-	-	25-30	-	-	-	-	-	-	
023_4_435011497_atp8	0.304	No mitochondrial presequence	87(MPP)	0.138	84-88,89-93	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
024_4_435011497_atp8	0.706	Possessing mitochondrial presequence	32(MPP), 33(Icp55)	0.250	2-6,15-19,22-26,26-30,34-38	15-24-high	-	-	8-13	16-21	-	-	-	-	-	-	-	25-30	22-27	-	
025_4_435011497_atp8	0.468	Possessing mitochondrial presequence	58(MPP)	0.241	27-31,86-90,95-99	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
026_4_435011497_atp8	0.220	No mitochondrial presequence	52(MPP)	0.250	25-29,29-33,63-67,82-86	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
027_4_435011497_atp8	0.756	Possessing mitochondrial presequence	60(MPP)	0.233	21-25,37-41,45-49,61-65,93-97	13-25-high	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
028_4_435011497_atp8	0.997	Possessing mitochondrial presequence	14(MPP)	0.214	8-12,11-15,15-19,25-29	8-17-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
029_4_435011497_atp8	0.624	Possessing mitochondrial presequence	14(MPP), 15(Icp55)	0.214	11-15,28-32,33-37,40-44,54-58,92-96	8-17-high	-	-	-	-	-	-	-	24-29	-	23-28	-	-	-	-	
030_4_435011497_atp8	0.183	No mitochondrial presequence	51(MPP)	0.235	8-12,20-24,33-37,48-52,56-60	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
031_4_435011497_atp8	0.166	No mitochondrial presequence	45(MPP)	0.244	20-24,88-92,93-97	20-29-high	-	-	-	-	-	14-19	-	-	-	-	-	-	-	-	
032_4_435011497_atp8	0.365	No mitochondrial presequence	30(MPP)	0.200	8-12,13-17,30-34,38-42,41-45,54-58	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
033_4_435011497_atp8	0.142	No mitochondrial presequence	81(MPP)	0.148	10-14,15-19,18-22,24-28,27-31,78-82,83-87	14-23-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
034_4_435011497_atp8	0.766	Possessing mitochondrial presequence	15(MPP)	0.200	51-55,90-94	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
035_4_435011497_atp8	0.200	No mitochondrial presequence	50(MPP)	0.240	32-36,37-41,47-51,86-90,91-95	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
036_4_435011497_atp8	0.518	Possessing mitochondrial presequence	68(MPP), 69(Icp55)	0.235	40-44,65-69,95-99	12-21-high	-	9-14	11-16	-	-	-	-	-	-	-	-	-	-	-	
037_4_435011497_atp8	0.507	Possessing mitochondrial presequence	21(MPP)	0.190	26-30,40-44,51-55,85-89	6-17-low	-	-	-	-	-	-	-	-	-	12-17	-	-	-	-	
038_4_435011497_atp8	0.500	Possessing mitochondrial presequence	24(MPP)	0.250	3-7,7-11,21-25,38-42,53-57,65-69,82-86,85-89	3-12-high	-	-	-	-	21-26	-	-	-	-	-	-	-	-	-	
039_4_435011497_atp8	0.224	No mitochondrial presequence	16(MPP)	0.188	3-7,8-12,28-32,37-41,43-47,47-51	21-30-high	-	-	-	-	-	-	-	-	-	-	21-26	-	-	-	
040_4_435011497_atp8	0.235	No mitochondrial presequence	19(MPP)	0.211	16-20,27-31,42-46,46-50,50-54	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
041_4_435011497_atp8	0.687	Possessing mitochondrial presequence	27(MPP)	0.259	5-9,8-12,37-41,57-61,61-65	7-16-high	-	23-28	-	9-14	5-10	-	-	-	-	-	-	-	-	-	
042_4_435011497_atp8	0.596	Possessing mitochondrial presequence	29(MPP)	0.241	15-19,32-36,41-45,45-49,66-70,69-73	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
043_4_435011497_atp8	0.401	Possessing mitochondrial presequence	13(MPP)	0.231	2-6,67-71	19-28-high	-	-	-	-	2-7	21-26	-	-	-	-	-	-	-	-	
044_4_435011497_atp8	0.229	No mitochondrial presequence	48(MPP)	0.229	8-12,22-26,88-92,93-97	21-30-high	-	-	-	23-28	-	-	4-9	-	-	3-8	-	-	-	-	
045_4_435011497_atp8	0.524	Possessing mitochondrial presequence	33(MPP)	0.242	57-61,60-64,72-76,80-84	1-11-high	-	20-25	-	-	-	18-23	-	-	-	17-22	-	-	-	-	
046_4_435011497_atp8	0.661	Possessing mitochondrial presequence	39(MPP)	0.231	27-31,31-35,53-57,63-67,86-90	21-30-high	-	-	-	-	-	-	-	-	-	1-6	-	-	-	-	
047_4_435011497_atp8	0.633	Possessing mitochondrial presequence	34(MPP)	0.206	27-31,31-35	1-13-low	-	-	-	-	-	-	9-14	-	-	8-13	-	-	-	-	
048_4_435011497_atp8	0.092	No mitochondrial presequence	26(MPP)	0.231	15-19,23-27,38-42,43-47,63-67	17-26-high	-	-	16-21	-	15-20	-	-	-	-	-	-	-	-	-	
049_4_435011497_atp8	0.306	No mitochondrial presequence	32(MPP)	0.219	16-20,59-63,81-85	3-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
050_4_435011497_atp8	0.860	Possessing mitochondrial presequence	24(MPP)	0.250	89-93,92-96	6-17-high	-	-	-	-	-	13-18	-	-	-	-	-	-	-	12-17	
051_4_435011497_atp8	0.877	Possessing mitochondrial presequence	25(MPP)	0.200	71-75,92-96	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
052_4_435011497_atp8	0.807	Possessing mitochondrial presequence	42(MPP)	0.238	2-6,39-43,81-85	2-11-high	-	21-26	-	-	-	-	5-10	-	-	-	-	1-6	-	-	
053_4_435011497_atp8	0.653	Possessing mitochondrial presequence	47(MPP)	0.234	4-8,15-19,32-36,35-39,48-52,74-78,83-87	12-21-high	-	-	-	-	4-9	-	-	-	-	-	-	-	-	-	
054_4_435011497_atp8	0.239	No mitochondrial presequence	56(MPP)	0.250	8-12,13-17,23-27,33-37,37-41	21-30-high	-	2-7	14-19	-	13-18	-	-	-	-	-	-	-	-	-	
055_4_435011497_atp8	0.696	Possessing mitochondrial presequence	21(MPP)	0.238	14-18,18-22,48-52,58-62,93-97	14-23-high	-	-	-	-	18-23	-	-	-	-	-	-	13-18	-	-	
056_4_435011497_atp8	0.816	Possessing mitochondrial presequence	25(MPP)	0.240	22-26,41-45	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
057_4_435011497_atp8	0.562	Possessing mitochondrial presequence	16(MPP), 24(Oct1)	0.250	3-7,33-37,50-54,89-93,94-98	8-17-high	-	-	-	-	3-8	13-18	-	-	-	-	-	-	-	-	
058_4_435011497_atp8	0.654	Possessing mitochondrial presequence	26(MPP)	0.231	33-37,78-82,83-87	3-12-high	-	-	-	-	-	-	6-11	-	-	-	-	-	-	5-10	
059_4_435011497_atp8	0.180	No mitochondrial presequence	54(MPP)	0.259	14-18,58-62,80-84	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
060_4_435011497_atp8	0.362	No mitochondrial presequence	50(MPP)	0.260	12-16,35-39,40-44,44-48	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
061_4_435011497_atp8	0.868	Possessing mitochondrial presequence	45(MPP)	0.244	85-89,90-94	13-22-high	-	-	-	-	-	-	-	18-23	-	-	-	-	-	17-22	
062_4_435011497_atp8	0.328	No mitochondrial presequence	58(MPP)	0.259	6-10,9-13,39-43,65-69,76-80	6-15-high	-	-	-	-	9-14	-	-	-	-	-	-	-	-	-	
063_4_435011497_atp8	0.752	Possessing mitochondrial presequence	54(MPP)	0.241	15-19,93-97	15-28-high	-	-	-	-	15-20	-	-	-	-	25-30	-	-	-	-	
064_4_435011497_atp8	0.628	Possessing mitochondrial presequence	12(MPP)	0.250	29-33,49-53	15-24-high	-	-	-	15-20	-	-	-	-	-	-	-	-	-	-	
065_4_435011497_atp8	0.678	Possessing mitochondrial presequence	17(MPP)	0.235	47-51,63-67,66-70,74-78	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
066_4_435011497_atp8	0.596	Possessing mitochondrial presequence	50(MPP)	0.260	35-39,38-42,60-64,64-68,73-77	5-14-high	-	-	-	-	-	8-13	-	-	-	-	-	-	-	7-12	
067_4_435011497_atp8	0.846	Possessing mitochondrial presequence	30(MPP)	0.267	20-24,24-28,27-31,38-42,41-45,51-55,57-61	20-29-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
068_4_435011497_atp8	0.639	Possessing mitochondrial presequence	54(MPP)	0.241	7-11,56-60,66-70,69-73,85-89	10-20-low	-	-	-	-	-	12-17	-	-	-	11-16	-	-	-	-	
069_4_435011497_atp8	0.857	Possessing mitochondrial presequence	30(MPP)	0.267	2-6,12-16,32-36,91-95,96-100	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
070_4_435011497_atp8	0.892	Possessing mitochondrial presequence	40(MPP)	0.275	11-15,87-91,92-96	7-16-high	-	-	12-17	-	11-16	-	2-7	-	-	1-6	-	-	-	-	
071_4_435011497_atp8	0.249	No mitochondrial presequence	46(MPP)	0.239	4-8,7-11,16-20,82-86,87-91	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
072_4_435011497_atp8	0.831	Possessing mitochondrial presequence	32(MPP)	0.219	7-11,17-21,20-24,56-60,68-72,92-96	17-26-high	-	-	-	-	17-22	-	-	-	-	-	-	-	-	-	
073_4_435011497_atp8	0.970	Possessing mitochondrial presequence	13(MPP)	0.231	20-24,28-32,38-42,46-50,88-92	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
074_4_435011497_atp8	0.738	Possessing mitochondrial presequence	30(MPP)	0.233	9-13,59-63	8-17-high	-	-	-	-	-	-	-	5-10	-	-	-	-	-	-	
075_4_435011497_atp8	0.197	No mitochondrial presequence	84(MPP)	0.155	11-15,22-26,81-85,86-90	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
076_4_435011497_atp8	0.616	Possessing mitochondrial presequence	48(MPP)	0.250	34-38,38-42	4-20-high	-	18-23	-	-	-	16-21	-	-	-	-	-	-	-	15-20	
077_4_435011497_atp8	0.318	No mitochondrial presequence	22(MPP)	0.182	47-51,89-93	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
078_4_435011497_atp8	0.596	Possessing mitochondrial presequence	87(MPP)	0.138	84-88,89-93	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
079_4_435011497_atp8	0.604	Possessing mitochondrial presequence	28(MPP)	0.214	26-30,43-47,81-85,86-90	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
080_4_435011497_atp8	0.328	No mitochondrial presequence	31(MPP)	0.226	28-32,95-99	6-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
081_4_435011497_atp8	0.192	No mitochondrial presequence	42(MPP), 43(Icp55)	0.238	3-7,63-67,67-71,70-74,79-83,83-87	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
082_4_435011497_atp8	0.152	No mitochondrial presequence	25(MPP), 26(Icp55)	0.240	41-45,49-53,53-57,56-60	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
083_4_435011497_atp8	0.349	No mitochondrial presequence	72(MPP)	0.236	17-21,60-64,78-82,93-97	13-22-high	-	-	-	-	17-22	-	-	-	-	-	-	-	-	-	
084_4_435011497_atp8	0.738	Possessing mitochondrial presequence	46(MPP)	0.239	40-44,57-61,74-78,84-88	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
085_4_435011497_atp8	0.122	No mitochondrial presequence	61(MPP)	0.246	96-100	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
086_4_435011497_atp8	0.299	No mitochondrial presequence	39(MPP)	0.231	7-11,16-20,49-53,52-56,56-60	4-13-high	-	-	-	-	-	-	-	-	-	-	-	6-11	-	-	
087_4_435011497_atp8	0.400	Possessing mitochondrial presequence	40(MPP), 41(Icp55)	0.250	7-11,10-14,26-30	21-30-high	-	-	-	-	7-12,10-15	-	-	-	-	-	-	-	-	-	
088_4_435011497_atp8	0.480	Possessing mitochondrial presequence	54(MPP)	0.222	18-22,47-51,70-74,73-77	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	18-23	-	
089_4_435011497_atp8	0.660	Possessing mitochondrial presequence	30(MPP)	0.233	54-58,58-62,77-81,81-85,91-95	1-13-low	-	-	-	-	-	-	8-13	-	-	7-12	-	-	-	-	
090_4_435011497_atp8	0.112	No mitochondrial presequence	48(MPP)	0.229	88-92,93-97	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
091_4_435011497_atp8	0.919	Possessing mitochondrial presequence	39(MPP)	0.231	12-16,24-28,51-55,74-78	6-16-high	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
092_4_435011497_atp8	0.625	Possessing mitochondrial presequence	50(MPP)	0.240	17-21,65-69,68-72	11-20-high	-	-	11-16	-	-	-	-	-	-	-	-	-	-	-	
093_4_435011497_atp8	0.260	No mitochondrial presequence	73(MPP)	0.247	22-26,41-45,50-54,70-74	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
094_4_435011497_atp8	0.176	No mitochondrial presequence	40(MPP)	0.250	58-62,63-67,73-77	20-30-high	-	-	-	-	-	-	-	-	19-24	-	-	-	-	-	
095_4_435011497_atp8	0.234	No mitochondrial presequence	19(MPP)	0.211	12-16,30-34,73-77,86-90	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
096_4_435011497_atp8	0.084	No mitochondrial presequence	16(MPP), 17(Icp55)	0.250		7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
097_4_435011497_atp8	0.886	Possessing mitochondrial presequence	68(MPP)	0.235	69-73	13-22-high	-	-	-	-	-	-	4-9	-	-	-	-	-	-	3-8	
098_4_435011497_atp8	0.155	No mitochondrial presequence	50(MPP)	0.240	9-13,17-21,86-90,91-95	17-26-high	-	-	-	18-23	9-14	-	-	-	-	-	-	-	-	-	
099_4_435011497_atp8	0.111	No mitochondrial presequence	33(MPP)	0.242	34-38,58-62,69-73,83-87,86-90	15-24-high	-	-	21-26	-	-	-	-	-	-	-	-	-	-	-	
100_4_435011497_atp8	0.550	Possessing mitochondrial presequence	25(MPP)	0.240	41-45,46-50,50-54,92-96	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
101_4_435011497_atp8	0.654	Possessing mitochondrial presequence	49(MPP)	0.224	16-20,38-42,41-45,46-50,54-58	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
102_4_435011497_atp8	0.648	Possessing mitochondrial presequence	7(MPP), 8(Icp55)	0.143	18-22,33-37,48-52,51-55,87-91	4-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
103_4_435011497_atp8	0.502	Possessing mitochondrial presequence	15(MPP)	0.267	84-88,89-93	3-12-high	-	5-10	-	-	-	3-8	-	-	20-25	-	-	-	-	-	
104_4_435011497_atp8	0.645	Possessing mitochondrial presequence	36(MPP)	0.278	15-19,19-23	15-24-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
105_4_435011497_atp8	0.314	No mitochondrial presequence	56(MPP)	0.232	16-20,45-49,83-87	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
106_4_435011497_atp8	0.642	Possessing mitochondrial presequence	33(MPP)	0.212	27-31	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
107_4_435011497_atp8	0.648	Possessing mitochondrial presequence	15(MPP)	0.200	7-11,53-57,91-95,96-100	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
108_4_435011497_atp8	0.989	Possessing mitochondrial presequence	21(MPP), 29(Oct1)	0.238	18-22,52-56,59-63,74-78,88-92	15-24-high	-	8-13	-	-	-	-	-	-	-	-	-	-	-	-	
109_4_435011497_atp8	0.074	No mitochondrial presequence	30(MPP)	0.233	46-50	9-18-high	-	-	-	-	-	-	-	-	-	2-7	-	-	-	-	
110_4_435011497_atp8	0.712	Possessing mitochondrial presequence	77(MPP), 78(Icp55)	0.247	22-26,33-37,61-65,74-78	21-30-high	-	-	-	-	-	-	-	-	-	25-30	-	-	-	-	
111_4_435011497_atp8	0.689	Possessing mitochondrial presequence	58(MPP), 59(Icp55)	0.224	9-13,27-31	9-18-high	-	-	-	10-15	-	-	-	-	-	-	-	-	-	-	
112_4_435011497_atp8	0.574	Possessing mitochondrial presequence	42(MPP)	0.238	32-36,35-39,39-43,81-85	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	7-12	
113_4_435011497_atp8	0.781	Possessing mitochondrial presequence	21(MPP), 22(Icp55)	0.238	18-22,68-72,86-90,96-100	18-27-high	-	12-17	-	-	-	10-15	-	-	-	-	-	-	-	-	
114_4_435011497_atp8	0.590	Possessing mitochondrial presequence	31(MPP)	0.258	22-26,25-29,63-67,68-72	13-22-high	-	-	-	-	22-27,25-30	-	-	-	-	-	-	-	-	-	
115_4_435011497_atp8	0.272	No mitochondrial presequence	13(MPP)	0.231	33-37,42-46,96-100	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
116_4_435011497_atp8	0.850	Possessing mitochondrial presequence	42(MPP)	0.262	8-12,39-43,77-81,82-86	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
117_4_435011497_atp8	0.298	No mitochondrial presequence	68(MPP)	0.265	79-83,87-91	17-26-high	-	23-28	-	25-30	-	-	-	-	-	-	-	-	-	-	
118_4_435011497_atp8	0.357	No mitochondrial presequence	22(MPP)	0.227	15-19,27-31,47-51	13-22-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
119_4_435011497_atp8	0.980	Possessing mitochondrial presequence	41(MPP)	0.244	5-9	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
120_4_435011497_atp8	0.165	No mitochondrial presequence	66(MPP)	0.242	53-57,56-60,60-64,83-87,87-91	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
121_4_435011497_atp8	0.971	Possessing mitochondrial presequence	46(MPP)	0.217	82-86,87-91	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
122_4_435011497_atp8	0.487	Possessing mitochondrial presequence	29(MPP)	0.241	41-45,80-84,85-89	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
123_4_435011497_atp8	0.406	Possessing mitochondrial presequence	18(MPP)	0.222	46-50,49-53,52-56	17-26-high	-	14-19	-	-	-	-	-	-	-	-	-	-	-	-	
124_4_435011497_atp8	0.935	Possessing mitochondrial presequence	24(MPP)	0.250	4-8,28-32,39-43,48-52,86-90,91-95	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
125_4_435011497_atp8	0.483	Possessing mitochondrial presequence	32(MPP)	0.219	7-11,57-61	3-12-low	-	14-19	-	-	-	-	-	-	-	-	-	-	-	-	
