<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
161_3_3811744417_atp9	0.203	No mitochondrial presequence	26(MPP)	0.192	34-38,61-65,71-75,81-85	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
162_3_3811744417_atp9	0.083	No mitochondrial presequence	59(MPP)	0.169	66-70	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
163_3_3811744417_atp9	0.020	No mitochondrial presequence	23(MPP)	-0.043		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
164_3_3811744417_atp9	0.033	No mitochondrial presequence	38(MPP)	0.079	72-76	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
165_3_3811744417_atp9	0.184	No mitochondrial presequence	38(MPP)	0.158	5-9	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
166_3_3811744417_atp9	0.062	No mitochondrial presequence	78(MPP)	0.115	1-5,11-15,29-33,85-89	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
167_3_3811744417_atp9	0.431	Possessing mitochondrial presequence	34(MPP)	0.206	12-16,61-65	11-20-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
168_3_3811744417_atp9	0.100	No mitochondrial presequence	39(MPP)	0.256	36-40,46-50	4-13-high	-	13-18	-	-	-	-	-	-	-	-	-	-	-	-	
169_3_3811744417_atp9	0.054	No mitochondrial presequence	30(MPP)	0.133	53-57,56-60	13-22-high	-	-	-	-	-	-	16-21	-	-	-	-	-	-	-	
170_3_3811744417_atp9	0.024	No mitochondrial presequence	39(MPP)	0.179	13-17,71-75	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
171_3_3811744417_atp9	0.020	No mitochondrial presequence	25(MPP)	-0.040	89-93	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
172_3_3811744417_atp9	0.006	No mitochondrial presequence	70(MPP)	0.129	44-48,76-80	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
173_3_3811744417_atp9	0.098	No mitochondrial presequence	48(MPP)	0.229	55-59	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
174_3_3811744417_atp9	0.105	No mitochondrial presequence	22(MPP)	0.136	45-49,64-68,93-97	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
175_3_3811744417_atp9	0.108	No mitochondrial presequence	79(MPP)	0.101	50-54,76-80	7-16-high	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
176_3_3811744417_atp9	0.486	Possessing mitochondrial presequence	50(MPP)	0.140	42-46,81-85	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
177_3_3811744417_atp9	0.238	No mitochondrial presequence	57(MPP)	0.175	31-35,40-44,63-67	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
178_3_3811744417_atp9	0.003	No mitochondrial presequence	53(MPP)	0.208	59-63	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
179_3_3811744417_atp9	0.021	No mitochondrial presequence	76(MPP)	0.105	63-67,73-77	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
180_3_3811744417_atp9	0.064	No mitochondrial presequence	39(MPP)	0.205	47-51	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
181_3_3811744417_atp9	0.030	No mitochondrial presequence	70(MPP)	0.129	41-45,76-80	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
182_3_3811744417_atp9	0.060	No mitochondrial presequence	14(MPP)	0.286	55-59,66-70,75-79	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
183_3_3811744417_atp9	0.107	No mitochondrial presequence	22(MPP)	0.136	4-8,80-84	1-10-low	-	-	5-10	-	4-9	-	-	-	-	-	16-21	-	-	-	
184_3_3811744417_atp9	0.038	No mitochondrial presequence	35(MPP)	0.143	1-5,48-52	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
185_3_3811744417_atp9	0.900	Possessing mitochondrial presequence	24(MPP)	0.375	8-12,12-16,91-95	8-17-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
186_3_3811744417_atp9	0.191	No mitochondrial presequence	64(MPP)	0.156	1-5,71-75	15-24-low	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
187_3_3811744417_atp9	0.012	No mitochondrial presequence	48(MPP)	0.125		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
188_3_3811744417_atp9	0.038	No mitochondrial presequence	13(MPP)	0.385	20-24,67-71	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
189_3_3811744417_atp9	0.141	No mitochondrial presequence	9(MPP)	0.667	15-19,86-90	14-23-low	-	-	-	-	-	-	24-29	-	-	23-28	-	-	-	-	
190_3_3811744417_atp9	0.152	No mitochondrial presequence	52(MPP)	0.192	49-53,59-63	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
191_3_3811744417_atp9	0.042	No mitochondrial presequence	27(MPP)	0.074	30-34,82-86	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
192_3_3811744417_atp9	0.212	No mitochondrial presequence	28(MPP)	0.179	10-14	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
193_3_3811744417_atp9	0.231	No mitochondrial presequence	28(MPP)	0.250	64-68,74-78	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
194_3_3811744417_atp9	0.013	No mitochondrial presequence	88(MPP)	0.114	94-98	10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
195_3_3811744417_atp9	0.021	No mitochondrial presequence	43(MPP)	0.047	78-82,95-99	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
196_3_3811744417_atp9	0.043	No mitochondrial presequence	58(MPP)	0.155	52-56,65-69	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
197_3_3811744417_atp9	0.015	No mitochondrial presequence	39(MPP)	0.128		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
198_3_3811744417_atp9	0.085	No mitochondrial presequence	39(MPP)	0.154		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
199_3_3811744417_atp9	0.240	No mitochondrial presequence	43(MPP)	0.209		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
200_3_3811744417_atp9	0.137	No mitochondrial presequence	18(MPP)	0.000	49-53,70-74,79-83	3-12-low	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
001_4_3411435977_atp9	0.766	Possessing mitochondrial presequence	17(MPP)	0.176	85-89,95-99	14-23-low	-	-	-	-	-	14-19	-	-	-	-	-	-	-	-	
002_4_3411435977_atp9	0.953	Possessing mitochondrial presequence	31(MPP), 32(Icp55)	0.258	21-25,28-32,32-36,40-44,88-92	21-30-high	-	-	9-14	-	-	-	-	24-29	-	-	-	-	-	-	
003_4_3411435977_atp9	0.184	No mitochondrial presequence	68(MPP)	0.235	29-33,41-45,54-58,65-69,75-79	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
004_4_3411435977_atp9	0.088	No mitochondrial presequence	70(MPP)	0.243	44-48,63-67,67-71,77-81	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
005_4_3411435977_atp9	0.402	Possessing mitochondrial presequence	15(MPP)	0.200	4-8,33-37,36-40,88-92	5-15-high	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
006_4_3411435977_atp9	0.570	Possessing mitochondrial presequence	33(MPP)	0.273	13-17,26-30,65-69,91-95,96-100	13-24-high	-	-	-	-	13-18	-	-	-	-	-	-	-	-	-	
007_4_3411435977_atp9	0.701	Possessing mitochondrial presequence	33(MPP)	0.242	5-9,8-12,26-30,43-47,68-72,81-85	4-13-high	-	-	-	-	8-13	19-24	-	-	3-8	-	-	-	-	18-23	
008_4_3411435977_atp9	0.333	No mitochondrial presequence	23(MPP)	0.217	12-16,16-20,20-24,34-38,40-44,60-64	12-24-high	-	-	-	-	-	-	-	-	-	-	-	15-20	-	-	
009_4_3411435977_atp9	0.796	Possessing mitochondrial presequence	19(MPP)	0.211	26-30,36-40,59-63,73-77	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
010_4_3411435977_atp9	0.480	Possessing mitochondrial presequence	64(MPP)	0.250	4-8,42-46,56-60,71-75	13-22-high	-	-	-	-	-	-	15-20	-	-	-	-	-	-	-	
011_4_3411435977_atp9	0.510	Possessing mitochondrial presequence	44(MPP)	0.250	51-55,61-65	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
012_4_3411435977_atp9	0.572	Possessing mitochondrial presequence	6(MPP)	0.167	22-26,56-60,66-70	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
013_4_3411435977_atp9	0.375	No mitochondrial presequence	34(MPP), 35(Icp55)	0.235	8-12,21-25,31-35,38-42,69-73	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
014_4_3411435977_atp9	0.464	Possessing mitochondrial presequence	14(MPP), 15(Icp55)	0.214	28-32,43-47,55-59,59-63,66-70,70-74,77-81,87-91,96-100	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
015_4_3411435977_atp9	0.203	No mitochondrial presequence	33(MPP)	0.242	48-52,51-55,73-77	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
016_4_3411435977_atp9	0.274	No mitochondrial presequence	68(MPP)	0.235	4-8,7-11,11-15,39-43,43-47,51-55,54-58,78-82,82-86,87-91,96-100	9-18-high	-	-	-	8-13	-	-	-	-	-	-	-	3-8	-	-	
017_4_3411435977_atp9	0.081	No mitochondrial presequence	15(MPP)	0.200	2-6,17-21,40-44,49-53	17-27-high	-	-	-	18-23	-	-	-	-	-	-	-	-	-	-	
018_4_3411435977_atp9	0.363	No mitochondrial presequence	14(MPP)	0.214	7-11,44-48,65-69	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
019_4_3411435977_atp9	0.468	Possessing mitochondrial presequence	74(MPP)	0.243	3-7,12-16,24-28,28-32,47-51,62-66,81-85	16-28-high	-	18-23	-	-	-	16-21	-	-	-	15-20	-	-	-	-	
020_4_3411435977_atp9	0.964	Possessing mitochondrial presequence	10(MPP), 11(Icp55)	0.200	7-11,11-15,15-19,19-23,22-26,67-71,70-74,74-78,93-97,96-100	7-18-high	-	-	-	-	11-16,19-24	-	-	-	-	-	-	-	-	-	
021_4_3411435977_atp9	0.764	Possessing mitochondrial presequence	42(MPP)	0.214	9-13,44-48,81-85	8-17-high	-	-	-	10-15	-	-	-	-	-	-	2-7	-	-	-	
022_4_3411435977_atp9	0.941	Possessing mitochondrial presequence	34(MPP)	0.265	2-6,16-20,28-32,52-56,55-59,60-64,72-76	11-20-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
023_4_3411435977_atp9	0.517	Possessing mitochondrial presequence	48(MPP), 49(Icp55)	0.250	12-16,31-35,42-46,45-49,65-69,73-77	6-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
024_4_3411435977_atp9	0.125	No mitochondrial presequence	56(MPP)	0.232	58-62,71-75	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
025_4_3411435977_atp9	0.207	No mitochondrial presequence	59(MPP), 60(Icp55)	0.254	3-7,13-17,31-35,56-60,75-79	19-28-high	-	-	-	-	3-8	-	-	-	-	-	-	-	13-18	-	
026_4_3411435977_atp9	0.110	No mitochondrial presequence	34(MPP)	0.265	6-10,10-14,32-36,70-74	6-15-high	-	-	-	-	10-15	-	-	-	-	-	-	-	-	-	
027_4_3411435977_atp9	0.795	Possessing mitochondrial presequence	18(MPP)	0.222	12-16	10-19-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
028_4_3411435977_atp9	0.635	Possessing mitochondrial presequence	44(MPP)	0.273	51-55	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
029_4_3411435977_atp9	0.287	No mitochondrial presequence	56(MPP)	0.250	39-43,43-47,73-77,77-81,87-91	8-17-high	-	-	-	-	-	-	11-16	-	-	10-15	-	-	-	-	
030_4_3411435977_atp9	0.402	Possessing mitochondrial presequence	45(MPP)	0.244	3-7,16-20,25-29,34-38,38-42,55-59,84-88	21-30-high	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
031_4_3411435977_atp9	0.091	No mitochondrial presequence	45(MPP), 46(Icp55)	0.244	25-29,29-33,33-37,46-50,66-70,75-79	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
032_4_3411435977_atp9	0.579	Possessing mitochondrial presequence	60(MPP)	0.233	57-61,67-71	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
033_4_3411435977_atp9	0.521	Possessing mitochondrial presequence	38(MPP)	0.237	18-22,26-30,48-52,74-78	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	18-23	-	
034_4_3411435977_atp9	0.605	Possessing mitochondrial presequence	73(MPP)	0.247	23-27,70-74,80-84	19-28-high	-	-	-	-	-	6-11	-	-	-	5-10	-	-	-	-	
035_4_3411435977_atp9	0.218	No mitochondrial presequence	24(MPP)	0.250	14-18,17-21,22-26,29-33,33-37,48-52,64-68,69-73,95-99	21-30-high	-	-	-	6-11	-	-	-	-	20-25	-	-	-	-	-	
036_4_3411435977_atp9	0.818	Possessing mitochondrial presequence	32(MPP)	0.219	49-53,59-63	15-24-high	-	-	-	-	-	17-22	-	-	-	-	-	-	-	-	
037_4_3411435977_atp9	0.150	No mitochondrial presequence	39(MPP)	0.231	36-40,51-55	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
038_4_3411435977_atp9	0.732	Possessing mitochondrial presequence	58(MPP)	0.241	50-54,65-69	16-26-high	-	-	-	-	-	18-23	-	-	-	-	-	-	-	-	
039_4_3411435977_atp9	0.267	No mitochondrial presequence	25(MPP)	0.240	22-26,80-84,90-94	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
040_4_3411435977_atp9	0.681	Possessing mitochondrial presequence	16(MPP)	0.250	8-12	14-24-high	-	4-9	-	-	-	2-7	-	-	-	1-6	-	-	-	-	
041_4_3411435977_atp9	0.435	Possessing mitochondrial presequence	62(MPP)	0.242	5-9,28-32,31-35,34-38,47-51,62-66,79-83	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
042_4_3411435977_atp9	0.171	No mitochondrial presequence	48(MPP)	0.250	15-19,69-73	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
043_4_3411435977_atp9	0.166	No mitochondrial presequence	42(MPP)	0.238	35-39,88-92,92-96	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
044_4_3411435977_atp9	0.344	No mitochondrial presequence	47(MPP)	0.234	21-25,54-58	19-28-high	-	-	-	-	21-26	-	-	-	-	-	-	-	-	-	
045_4_3411435977_atp9	0.640	Possessing mitochondrial presequence	15(MPP)	0.200	7-11,28-32,46-50	14-23-high	-	18-23	-	-	-	-	-	-	-	-	-	-	7-12	-	
046_4_3411435977_atp9	0.507	Possessing mitochondrial presequence	14(MPP)	0.214	4-8,7-11,65-69	2-11-high	-	-	-	8-13	-	-	-	-	-	-	-	3-8	-	-	
047_4_3411435977_atp9	0.961	Possessing mitochondrial presequence	77(MPP)	0.234	12-16,16-20,19-23,39-43,52-56,64-68,67-71,71-75	12-21-high	-	-	-	-	-	-	-	-	-	-	-	15-20	-	-	
048_4_3411435977_atp9	0.545	Possessing mitochondrial presequence	19(MPP)	0.211	16-20,58-62,88-92	14-23-high	-	-	4-9	-	-	-	-	-	-	-	-	-	-	-	
049_4_3411435977_atp9	0.275	No mitochondrial presequence	13(MPP)	0.231	19-23,40-44,53-57	18-27-high	-	9-14	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
050_4_3411435977_atp9	0.575	Possessing mitochondrial presequence	64(MPP)	0.250	14-18,51-55,57-61,96-100	10-19-high	-	-	-	-	-	-	-	-	-	-	-	13-18	-	-	
051_4_3411435977_atp9	0.320	No mitochondrial presequence	11(MPP)	0.182	67-71	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
052_4_3411435977_atp9	0.502	Possessing mitochondrial presequence	56(MPP)	0.232	18-22,22-26,48-52,70-74	20-29-high	-	-	-	-	22-27	-	-	-	-	-	-	-	-	-	
053_4_3411435977_atp9	0.858	Possessing mitochondrial presequence	25(MPP)	0.200	30-34,38-42,45-49,49-53,76-80,79-83	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
054_4_3411435977_atp9	0.843	Possessing mitochondrial presequence	70(MPP)	0.257	9-13,44-48,77-81	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
055_4_3411435977_atp9	0.529	Possessing mitochondrial presequence	31(MPP)	0.226	28-32,61-65,84-88	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
056_4_3411435977_atp9	0.675	Possessing mitochondrial presequence	39(MPP)	0.256	36-40,62-66	5-14-high	-	12-17	-	-	-	-	-	-	-	-	-	-	-	-	
057_4_3411435977_atp9	0.872	Possessing mitochondrial presequence	42(MPP)	0.238	35-39,39-43,51-55,60-64	8-17-low	-	15-20	-	-	-	13-18	-	-	-	12-17	-	-	-	-	
058_4_3411435977_atp9	0.232	No mitochondrial presequence	70(MPP)	0.243	6-10,11-15,59-63,67-71,71-75,90-94	5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
059_4_3411435977_atp9	0.578	Possessing mitochondrial presequence	18(MPP)	0.222	3-7,36-40,61-65,64-68,67-71,70-74,87-91	8-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
060_4_3411435977_atp9	0.230	No mitochondrial presequence	53(MPP)	0.264	26-30,54-58,58-62,62-66,79-83	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
061_4_3411435977_atp9	0.368	No mitochondrial presequence	26(MPP)	0.231	23-27,37-41,52-56,55-59,68-72	17-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
062_4_3411435977_atp9	0.278	No mitochondrial presequence	62(MPP)	0.242	3-7,15-19,46-50,69-73	12-21-high	-	-	-	-	15-20	-	-	-	-	-	-	-	-	-	
063_4_3411435977_atp9	0.126	No mitochondrial presequence	16(MPP)	0.188	20-24,92-96	20-29-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
064_4_3411435977_atp9	0.673	Possessing mitochondrial presequence	47(MPP)	0.255	4-8,14-18,72-76	4-13-high	-	-	-	-	-	-	-	-	-	-	-	3-8	4-9	-	
065_4_3411435977_atp9	0.326	No mitochondrial presequence	65(MPP)	0.231	52-56,72-76	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
066_4_3411435977_atp9	0.743	Possessing mitochondrial presequence	59(MPP), 60(Icp55)	0.237	7-11,11-15,25-29,28-32	5-14-high	-	-	-	-	-	-	-	-	-	-	-	10-15	11-16	-	
067_4_3411435977_atp9	0.164	No mitochondrial presequence	24(MPP)	0.208	26-30,51-55,83-87	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
068_4_3411435977_atp9	0.219	No mitochondrial presequence	32(MPP)	0.219	50-54,56-60,59-63,72-76,95-99	9-22-high	-	-	-	-	-	-	-	8-13	-	-	-	-	-	-	
069_4_3411435977_atp9	0.788	Possessing mitochondrial presequence	36(MPP)	0.222	22-26,34-38,57-61,72-76,91-95	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
070_4_3411435977_atp9	0.151	No mitochondrial presequence	15(MPP)	0.200	4-8,12-16,42-46,56-60	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
071_4_3411435977_atp9	0.356	No mitochondrial presequence	36(MPP)	0.250	53-57,71-75	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
072_4_3411435977_atp9	0.414	Possessing mitochondrial presequence	53(MPP)	0.226	5-9,9-13,50-54,60-64	7-16-high	-	-	-	-	-	-	-	-	-	-	-	8-13	-	-	
073_4_3411435977_atp9	0.236	No mitochondrial presequence	59(MPP)	0.237	29-33,34-38,74-78,84-88,93-97	10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
074_4_3411435977_atp9	0.385	No mitochondrial presequence	58(MPP)	0.241	2-6,14-18,37-41,55-59,65-69	14-25-high	-	-	-	-	2-7	-	-	-	-	-	-	-	-	-	
075_4_3411435977_atp9	0.631	Possessing mitochondrial presequence	53(MPP)	0.245	51-55,60-64	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
076_4_3411435977_atp9	0.431	Possessing mitochondrial presequence	12(MPP)	0.250	44-48,53-57,61-65,70-74,86-90	7-16-high	-	-	-	-	-	12-17	-	-	-	-	-	-	-	-	
077_4_3411435977_atp9	0.491	Possessing mitochondrial presequence	24(MPP)	0.250	21-25,43-47,65-69	13-24-high	-	-	-	-	-	9-14	-	-	-	-	24-29	-	-	-	
078_4_3411435977_atp9	0.207	No mitochondrial presequence	14(MPP)	0.214	30-34,51-55	8-17-high	-	-	-	-	-	11-16	-	-	-	-	-	-	-	10-15	
079_4_3411435977_atp9	0.384	No mitochondrial presequence	86(MPP), 87(Icp55)	0.256	44-48,47-51,84-88,88-92	9-18-high	-	9-14	-	-	-	7-12,14-19	-	-	-	13-18	-	-	-	6-11	
080_4_3411435977_atp9	0.089	No mitochondrial presequence	56(MPP)	0.268	17-21,61-65	21-30-low	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
081_4_3411435977_atp9	0.433	Possessing mitochondrial presequence	45(MPP)	0.244	19-23,35-39,42-46,52-56	14-23-high	-	-	-	-	-	-	-	-	-	-	-	18-23	-	-	
082_4_3411435977_atp9	0.314	No mitochondrial presequence	53(MPP)	0.245	9-13,13-17,21-25,63-67,68-72,77-81	7-16-high	-	4-9	-	-	-	2-7	-	-	-	1-6	-	8-13	-	-	
083_4_3411435977_atp9	0.713	Possessing mitochondrial presequence	26(MPP)	0.231	46-50,65-69	13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
084_4_3411435977_atp9	0.798	Possessing mitochondrial presequence	62(MPP)	0.242	22-26,29-33,50-54,67-71	14-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
085_4_3411435977_atp9	0.822	Possessing mitochondrial presequence	28(MPP)	0.214	17-21,54-58,63-67	21-30-high	-	-	-	-	-	-	-	-	-	-	-	16-21	-	-	
086_4_3411435977_atp9	0.250	No mitochondrial presequence	56(MPP)	0.214	20-24,35-39,40-44,63-67,86-90	11-20-high	-	-	-	-	-	4-9	-	-	-	3-8	-	-	-	-	
087_4_3411435977_atp9	0.367	No mitochondrial presequence	23(MPP)	0.261	54-58,58-62,62-66,88-92	19-28-high	-	-	-	-	-	-	-	6-11	-	-	-	-	-	-	
088_4_3411435977_atp9	0.792	Possessing mitochondrial presequence	21(MPP)	0.238	7-11,15-19,19-23,35-39,40-44,90-94	15-24-high	-	-	8-13	-	7-12,15-20	-	-	-	-	-	-	-	-	-	
089_4_3411435977_atp9	0.239	No mitochondrial presequence	66(MPP)	0.227	27-31,46-50,58-62,63-67,73-77	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
090_4_3411435977_atp9	0.335	No mitochondrial presequence	28(MPP)	0.250	8-12,15-19,18-22,21-25,25-29,52-56	18-29-high	-	-	-	-	18-23	-	-	-	-	-	-	-	-	-	
091_4_3411435977_atp9	0.264	No mitochondrial presequence	12(MPP)	0.167	46-50	6-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
092_4_3411435977_atp9	0.252	No mitochondrial presequence	46(MPP)	0.239	71-75	7-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
093_4_3411435977_atp9	0.782	Possessing mitochondrial presequence	14(MPP)	0.214	32-36,36-40,58-62,72-76	4-13-high	-	6-11	-	-	-	-	-	-	-	-	-	-	-	-	
094_4_3411435977_atp9	0.871	Possessing mitochondrial presequence	17(MPP)	0.235	2-6,23-27,30-34,42-46,55-59	21-30-high	-	18-23	-	-	-	-	-	-	-	-	-	-	-	-	
095_4_3411435977_atp9	0.124	No mitochondrial presequence	45(MPP)	0.222	22-26,26-30,54-58	20-29-high	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
096_4_3411435977_atp9	0.756	Possessing mitochondrial presequence	58(MPP)	0.241	7-11,16-20,20-24,50-54,65-69	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
097_4_3411435977_atp9	0.613	Possessing mitochondrial presequence	15(MPP)	0.267	51-55,64-68,74-78,83-87	9-18-high	-	4-9,11-16	-	-	-	9-14	-	-	-	8-13	-	-	-	-	
098_4_3411435977_atp9	0.868	Possessing mitochondrial presequence	39(MPP)	0.231	23-27,27-31,32-36,53-57	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
099_4_3411435977_atp9	0.417	Possessing mitochondrial presequence	81(MPP)	0.247	25-29,40-44,52-56,79-83,88-92	20-29-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
100_4_3411435977_atp9	0.212	No mitochondrial presequence	20(MPP), 21(Icp55)	0.200	13-17,17-21,27-31,30-34,34-38,46-50,69-73	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
101_4_3411435977_atp9	0.578	Possessing mitochondrial presequence	40(MPP)	0.225	6-10,18-22,47-51	6-15-high	-	-	24-29	-	-	-	-	10-15	-	9-14	-	-	-	-	
102_4_3411435977_atp9	0.866	Possessing mitochondrial presequence	33(MPP)	0.242	22-26,26-30,30-34,34-38,44-48,54-58,64-68	18-30-high	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
103_4_3411435977_atp9	0.508	Possessing mitochondrial presequence	70(MPP)	0.229	5-9,8-12,11-15,23-27,42-46,46-50,59-63,63-67,67-71,77-81	3-12-high	-	-	-	-	8-13	-	-	-	-	-	-	-	23-28	-	
104_4_3411435977_atp9	0.582	Possessing mitochondrial presequence	18(MPP)	0.222	20-24,53-57,62-66	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
105_4_3411435977_atp9	0.411	Possessing mitochondrial presequence	42(MPP)	0.262	32-36,59-63,62-66,83-87,93-97	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
106_4_3411435977_atp9	0.099	No mitochondrial presequence	36(MPP)	0.222	12-16,56-60,83-87	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
107_4_3411435977_atp9	0.277	No mitochondrial presequence	22(MPP)	0.227	45-49,49-53,56-60	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
108_4_3411435977_atp9	0.056	No mitochondrial presequence	37(MPP)	0.243	49-53	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
109_4_3411435977_atp9	0.274	No mitochondrial presequence	36(MPP)	0.250	20-24,33-37,56-60	16-25-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
110_4_3411435977_atp9	0.389	Possessing mitochondrial presequence	45(MPP)	0.267	9-13,18-22,30-34,37-41,52-56	8-17-high	-	-	-	-	9-14	-	12-17	-	16-21	-	-	-	-	-	
111_4_3411435977_atp9	0.274	No mitochondrial presequence	30(MPP)	0.233	12-16,94-98	12-23-high	-	21-26	-	-	-	-	-	-	-	-	-	-	-	-	
